ALAND,AWATER,COUNTYFP,FUNCSTAT,GEOID,GEOIDFQ,INTPTLAT,INTPTLON,MTFCC,NAME_x,NAMELSAD,STATEFP,TRACTCE,NAME_y,population,centroid_lon,centroid_lat
909972,0,037,S,06037204920,1400000US06037204920,+34.0175004,-118.1974975,G5020,2049.20,Census Tract 2049.20,06,204920,Census Tract 2049.20; Los Angeles County; California,2459,-118.19749758309933,34.0175004210624
1753940,0,037,S,06037294701,1400000US06037294701,+33.7780093,-118.2549078,G5020,2947.01,Census Tract 2947.01,06,294701,Census Tract 2947.01; Los Angeles County; California,2692,-118.25490758705965,33.77800934968272
986904,1098,037,S,06037296401,1400000US06037296401,+33.7411716,-118.3150067,G5020,2964.01,Census Tract 2964.01,06,296401,Census Tract 2964.01; Los Angeles County; California,3251,-118.31416921221744,33.74177314138303
6310056,0,037,S,06037101400,1400000US06037101400,+34.2428521,-118.2941612,G5020,1014,Census Tract 1014,06,101400,Census Tract 1014; Los Angeles County; California,3489,-118.2941618551699,34.24285176801193
513459,0,037,S,06037183402,1400000US06037183402,+34.1257206,-118.2164099,G5020,1834.02,Census Tract 1834.02,06,183402,Census Tract 1834.02; Los Angeles County; California,3175,-118.21640988748298,34.12572072041914
550875,0,037,S,06037183701,1400000US06037183701,+34.1093057,-118.1878599,G5020,1837.01,Census Tract 1837.01,06,183701,Census Tract 1837.01; Los Angeles County; California,3445,-118.18785979604512,34.10930572392537
862390,30058,037,S,06037183702,1400000US06037183702,+34.1048444,-118.1836835,G5020,1837.02,Census Tract 1837.02,06,183702,Census Tract 1837.02; Los Angeles County; California,3007,-118.18420163612336,34.10547039211108
522020,0,037,S,06037186201,1400000US06037186201,+34.1213123,-118.2188456,G5020,1862.01,Census Tract 1862.01,06,186201,Census Tract 1862.01; Los Angeles County; California,3374,-118.21884574742434,34.121312333721946
842698,0,037,S,06037186203,1400000US06037186203,+34.1150031,-118.2153416,G5020,1862.03,Census Tract 1862.03,06,186203,Census Tract 1862.03; Los Angeles County; California,2753,-118.2153415031941,34.115003099149504
1685260,0,037,S,06037186302,1400000US06037186302,+34.1126731,-118.2288551,G5020,1863.02,Census Tract 1863.02,06,186302,Census Tract 1863.02; Los Angeles County; California,4719,-118.22885510329753,34.11267318968055
1045964,0,037,S,06037296402,1400000US06037296402,+33.7465581,-118.3038513,G5020,2964.02,Census Tract 2964.02,06,296402,Census Tract 2964.02; Los Angeles County; California,3175,-118.303851251418,33.74655813260723
493111,0,037,S,06037296902,1400000US06037296902,+33.7344706,-118.2956423,G5020,2969.02,Census Tract 2969.02,06,296902,Census Tract 2969.02; Los Angeles County; California,4792,-118.29564233665685,33.73447057593108
575787,0,037,S,06037297202,1400000US06037297202,+33.7247349,-118.2990073,G5020,2972.02,Census Tract 2972.02,06,297202,Census Tract 2972.02; Los Angeles County; California,4112,-118.29900734332783,33.72473495023824
622070,0,037,S,06037297602,1400000US06037297602,+33.7159024,-118.2903209,G5020,2976.02,Census Tract 2976.02,06,297602,Census Tract 2976.02; Los Angeles County; California,3575,-118.29032086427763,33.71590256901513
2660594,3735,037,S,06037104204,1400000US06037104204,+34.2912875,-118.3931176,G5020,1042.04,Census Tract 1042.04,06,104204,Census Tract 1042.04; Los Angeles County; California,3736,-118.39544016234633,34.28934950754053
2527932,0,037,S,06037106645,1400000US06037106645,+34.2905628,-118.4941725,G5020,1066.45,Census Tract 1066.45,06,106645,Census Tract 1066.45; Los Angeles County; California,3672,-118.49417302647844,34.29056309647203
7462900,76989,037,S,06037121102,1400000US06037121102,+34.2375131,-118.3842789,G5020,1211.02,Census Tract 1211.02,06,121102,Census Tract 1211.02; Los Angeles County; California,2254,-118.38143261536332,34.24235972703795
324444,0,037,S,06037124104,1400000US06037124104,+34.1848613,-118.3834100,G5020,1241.04,Census Tract 1241.04,06,124104,Census Tract 1241.04; Los Angeles County; California,2777,-118.38341001091297,34.184861254637866
545640,0,037,S,06037186403,1400000US06037186403,+34.1117882,-118.2395216,G5020,1864.03,Census Tract 1864.03,06,186403,Census Tract 1864.03; Los Angeles County; California,2533,-118.23952161121056,34.11178829975649
401149,0,037,S,06037186404,1400000US06037186404,+34.1067595,-118.2354293,G5020,1864.04,Census Tract 1864.04,06,186404,Census Tract 1864.04; Los Angeles County; California,2528,-118.23542929178005,34.10675958177382
760497,27646,037,S,06037187101,1400000US06037187101,+34.1160806,-118.2602407,G5020,1871.01,Census Tract 1871.01,06,187101,Census Tract 1871.01; Los Angeles County; California,3114,-118.25906023490478,34.11544967579721
753139,23077,037,S,06037188201,1400000US06037188201,+34.1124175,-118.2723964,G5020,1882.01,Census Tract 1882.01,06,188201,Census Tract 1882.01; Los Angeles County; California,2839,-118.27224969645289,34.11183491368062
395232,0,037,S,06037189101,1400000US06037189101,+34.1047367,-118.2885050,G5020,1891.01,Census Tract 1891.01,06,189101,Census Tract 1891.01; Los Angeles County; California,2461,-118.28850497082256,34.10473676005127
634459,0,037,S,06037189102,1400000US06037189102,+34.1126894,-118.2884455,G5020,1891.02,Census Tract 1891.02,06,189102,Census Tract 1891.02; Los Angeles County; California,3797,-118.28844554250263,34.11268952827938
1034608,0,037,S,06037189202,1400000US06037189202,+34.1113316,-118.2957554,G5020,1892.02,Census Tract 1892.02,06,189202,Census Tract 1892.02; Los Angeles County; California,3167,-118.2957553662603,34.11133170862446
486757,0,037,S,06037190802,1400000US06037190802,+34.0943604,-118.3299158,G5020,1908.02,Census Tract 1908.02,06,190802,Census Tract 1908.02; Los Angeles County; California,2973,-118.32991577803277,34.094360420697434
273535,0,037,S,06037191301,1400000US06037191301,+34.0923345,-118.2865853,G5020,1913.01,Census Tract 1913.01,06,191301,Census Tract 1913.01; Los Angeles County; California,2077,-118.28658524887663,34.09233449724487
422477,0,037,S,06037191302,1400000US06037191302,+34.0962277,-118.2884036,G5020,1913.02,Census Tract 1913.02,06,191302,Census Tract 1913.02; Los Angeles County; California,1825,-118.28840360541822,34.09622773286127
773165,0,037,S,06037191901,1400000US06037191901,+34.0906829,-118.3383611,G5020,1919.01,Census Tract 1919.01,06,191901,Census Tract 1919.01; Los Angeles County; California,4309,-118.3383610441046,34.0906829584464
338585,0,037,S,06037124902,1400000US06037124902,+34.1702439,-118.4008746,G5020,1249.02,Census Tract 1249.02,06,124902,Census Tract 1249.02; Los Angeles County; California,3129,-118.40087456681823,34.17024391185119
2586737,0,037,S,06037134905,1400000US06037134905,+34.1833588,-118.5842954,G5020,1349.05,Census Tract 1349.05,06,134905,Census Tract 1349.05; Los Angeles County; California,6046,-118.58429548235333,34.18335862818121
858326,0,037,S,06037192002,1400000US06037192002,+34.0835415,-118.3553201,G5020,1920.02,Census Tract 1920.02,06,192002,Census Tract 1920.02; Los Angeles County; California,2611,-118.35532010304597,34.08354149611672
465758,0,037,S,06037194401,1400000US06037194401,+34.0843098,-118.3642238,G5020,1944.01,Census Tract 1944.01,06,194401,Census Tract 1944.01; Los Angeles County; California,2613,-118.3642238184984,34.08430985900416
589165,0,037,S,06037194402,1400000US06037194402,+34.0850407,-118.3719012,G5020,1944.02,Census Tract 1944.02,06,194402,Census Tract 1944.02; Los Angeles County; California,3071,-118.37190125248503,34.08504071873558
600824,0,037,S,06037195201,1400000US06037195201,+34.1087422,-118.2785167,G5020,1952.01,Census Tract 1952.01,06,195201,Census Tract 1952.01; Los Angeles County; California,2813,-118.27851676289767,34.10874218516659
877983,0,037,S,06037195202,1400000US06037195202,+34.1029474,-118.2785412,G5020,1952.02,Census Tract 1952.02,06,195202,Census Tract 1952.02; Los Angeles County; California,3349,-118.27854127304931,34.10294743536243
335855,0,037,S,06037195804,1400000US06037195804,+34.0787744,-118.2728192,G5020,1958.04,Census Tract 1958.04,06,195804,Census Tract 1958.04; Los Angeles County; California,2555,-118.27281922814943,34.07877440247807
290879,0,037,S,06037195901,1400000US06037195901,+34.0887786,-118.2823148,G5020,1959.01,Census Tract 1959.01,06,195901,Census Tract 1959.01; Los Angeles County; California,2566,-118.28231476877654,34.08877865045601
331573,16124,037,S,06037195902,1400000US06037195902,+34.0871531,-118.2791664,G5020,1959.02,Census Tract 1959.02,06,195902,Census Tract 1959.02; Los Angeles County; California,1847,-118.27931243139817,34.08638338493649
238077,0,037,S,06037195903,1400000US06037195903,+34.0808128,-118.2824400,G5020,1959.03,Census Tract 1959.03,06,195903,Census Tract 1959.03; Los Angeles County; California,1970,-118.28243999068135,34.08081284086977
540413,0,037,S,06037201601,1400000US06037201601,+34.0726971,-118.1774624,G5020,2016.01,Census Tract 2016.01,06,201601,Census Tract 2016.01; Los Angeles County; California,2310,-118.17746236709107,34.07269712307852
1065765,0,037,S,06037201602,1400000US06037201602,+34.0771500,-118.1678921,G5020,2016.02,Census Tract 2016.02,06,201602,Census Tract 2016.02; Los Angeles County; California,2766,-118.1678919603421,34.07714998280024
736754,22366,037,S,06037141101,1400000US06037141101,+34.1511670,-118.4243044,G5020,1411.01,Census Tract 1411.01,06,141101,Census Tract 1411.01; Los Angeles County; California,4691,-118.426650508063,34.151546045205706
211376,0,037,S,06037190202,1400000US06037190202,+34.1034023,-118.3355352,G5020,1902.02,Census Tract 1902.02,06,190202,Census Tract 1902.02; Los Angeles County; California,2720,-118.33553515731455,34.10340226107563
324130,0,037,S,06037207103,1400000US06037207103,+34.0644824,-118.2392725,G5020,2071.03,Census Tract 2071.03,06,207103,Census Tract 2071.03; Los Angeles County; California,2112,-118.2392725110876,34.06448239131115
184945,0,037,S,06037211704,1400000US06037211704,+34.0635115,-118.3115783,G5020,2117.04,Census Tract 2117.04,06,211704,Census Tract 2117.04; Los Angeles County; California,2668,-118.31157833314649,34.063511456409714
459964,0,037,S,06037237102,1400000US06037237102,+33.9857553,-118.2837235,G5020,2371.02,Census Tract 2371.02,06,237102,Census Tract 2371.02; Los Angeles County; California,3970,-118.28372351264072,33.98575530690745
693040,0,037,S,06037240401,1400000US06037240401,+33.9499184,-118.2857158,G5020,2404.01,Census Tract 2404.01,06,240401,Census Tract 2404.01; Los Angeles County; California,5911,-118.2857157657285,33.9499183307653
1946779,528324,037,S,06037262704,1400000US06037262704,+34.0408050,-118.5419865,G5020,2627.04,Census Tract 2627.04,06,262704,Census Tract 2627.04; Los Angeles County; California,3595,-118.54150986831785,34.041281076697366
396480,0,037,S,06037264102,1400000US06037264102,+34.0595085,-118.4693771,G5020,2641.02,Census Tract 2641.02,06,264102,Census Tract 2641.02; Los Angeles County; California,2965,-118.46937708094033,34.059508583139156
2303895,525442,037,S,06037262706,1400000US06037262706,+34.0351983,-118.5245644,G5020,2627.06,Census Tract 2627.06,06,262706,Census Tract 2627.06; Los Angeles County; California,3383,-118.52645371770039,34.03643338877886
2644045,0,037,S,06037101122,1400000US06037101122,+34.2677213,-118.2901465,G5020,1011.22,Census Tract 1011.22,06,101122,Census Tract 1011.22; Los Angeles County; California,4198,-118.29014713334533,34.26772152566789
539620,0,037,S,06037104404,1400000US06037104404,+34.2639207,-118.4286916,G5020,1044.04,Census Tract 1044.04,06,104404,Census Tract 1044.04; Los Angeles County; California,3374,-118.42869144529062,34.26392067092541
1168239,0,037,S,06037104703,1400000US06037104703,+34.2552250,-118.4005884,G5020,1047.03,Census Tract 1047.03,06,104703,Census Tract 1047.03; Los Angeles County; California,2306,-118.4005882780825,34.25522498479985
1663127,0,037,S,06037104704,1400000US06037104704,+34.2625305,-118.4088621,G5020,1047.04,Census Tract 1047.04,06,104704,Census Tract 1047.04; Los Angeles County; California,4662,-118.40886214499729,34.26253058623959
1171734,0,037,S,06037106405,1400000US06037106405,+34.3146862,-118.4482857,G5020,1064.05,Census Tract 1064.05,06,106405,Census Tract 1064.05; Los Angeles County; California,4149,-118.4482855835045,34.31468623819987
232136,0,037,S,06037106407,1400000US06037106407,+34.3105741,-118.4365572,G5020,1064.07,Census Tract 1064.07,06,106407,Census Tract 1064.07; Los Angeles County; California,2333,-118.43655723989973,34.310574109217015
792932,0,037,S,06037106648,1400000US06037106648,+34.2930983,-118.4558345,G5020,1066.48,Census Tract 1066.48,06,106648,Census Tract 1066.48; Los Angeles County; California,4713,-118.4558346393832,34.29309830501494
998894,0,037,S,06037109603,1400000US06037109603,+34.2536518,-118.4654157,G5020,1096.03,Census Tract 1096.03,06,109603,Census Tract 1096.03; Los Angeles County; California,4038,-118.46541573675516,34.25365179678731
1174875,0,037,S,06037109604,1400000US06037109604,+34.2615445,-118.4653518,G5020,1096.04,Census Tract 1096.04,06,109604,Census Tract 1096.04; Los Angeles County; California,2721,-118.46535180910429,34.26154454425102
2611193,11548,037,S,06037111206,1400000US06037111206,+34.2690645,-118.5343557,G5020,1112.06,Census Tract 1112.06,06,111206,Census Tract 1112.06; Los Angeles County; California,4295,-118.53449810180153,34.26754779600126
2265263,2714,037,S,06037113101,1400000US06037113101,+34.2654115,-118.5852975,G5020,1131.01,Census Tract 1131.01,06,113101,Census Tract 1131.01; Los Angeles County; California,3540,-118.58689164949625,34.264588018271006
1614008,779,037,S,06037278001,1400000US06037278001,+33.9559664,-118.4022250,G5020,2780.01,Census Tract 2780.01,06,278001,Census Tract 2780.01; Los Angeles County; California,2349,-118.40197900184619,33.957217371006244
693083,0,037,S,06037104403,1400000US06037104403,+34.2587946,-118.4344932,G5020,1044.03,Census Tract 1044.03,06,104403,Census Tract 1044.03; Los Angeles County; California,2292,-118.43449360941617,34.25879472098055
771813,7676,037,S,06037117101,1400000US06037117101,+34.2391372,-118.4621301,G5020,1171.01,Census Tract 1171.01,06,117101,Census Tract 1171.01; Los Angeles County; California,5233,-118.46218899886216,34.23920750985859
791651,0,037,S,06037117201,1400000US06037117201,+34.2426809,-118.4700957,G5020,1172.01,Census Tract 1172.01,06,117201,Census Tract 1172.01; Los Angeles County; California,4108,-118.47009570592942,34.24268105409109
198328,0,037,S,06037117407,1400000US06037117407,+34.2301059,-118.4703116,G5020,1174.07,Census Tract 1174.07,06,117407,Census Tract 1174.07; Los Angeles County; California,3185,-118.47031163718609,34.230105888465715
376512,0,037,S,06037117408,1400000US06037117408,+34.2248464,-118.4703709,G5020,1174.08,Census Tract 1174.08,06,117408,Census Tract 1174.08; Los Angeles County; California,2505,-118.47037093341136,34.22484639917876
219099,0,037,S,06037119342,1400000US06037119342,+34.2407686,-118.4472672,G5020,1193.42,Census Tract 1193.42,06,119342,Census Tract 1193.42; Los Angeles County; California,2791,-118.44726718207734,34.24076859702179
138471,0,037,S,06037120103,1400000US06037120103,+34.2297200,-118.4517987,G5020,1201.03,Census Tract 1201.03,06,120103,Census Tract 1201.03; Los Angeles County; California,2879,-118.45179865803361,34.229720049923756
3653887,16997,037,S,06037113102,1400000US06037113102,+34.2658924,-118.5667261,G5020,1131.02,Census Tract 1131.02,06,113102,Census Tract 1131.02; Los Angeles County; California,2980,-118.56858329863184,34.265296963929146
946611,6707,037,S,06037115404,1400000US06037115404,+34.2255624,-118.5416703,G5020,1154.04,Census Tract 1154.04,06,115404,Census Tract 1154.04; Los Angeles County; California,2619,-118.54132227742045,34.225300881848874
1813873,0,037,S,06037117202,1400000US06037117202,+34.2429089,-118.4788740,G5020,1172.02,Census Tract 1172.02,06,117202,Census Tract 1172.02; Los Angeles County; California,2818,-118.47887397055463,34.2429090272043
1016690,56537,037,S,06037119001,1400000US06037119001,+34.2351095,-118.4203143,G5020,1190.01,Census Tract 1190.01,06,119001,Census Tract 1190.01; Los Angeles County; California,4283,-118.41809154555982,34.23231075534606
959137,10578,037,S,06037119202,1400000US06037119202,+34.2588359,-118.4407540,G5020,1192.02,Census Tract 1192.02,06,119202,Census Tract 1192.02; Los Angeles County; California,4674,-118.44255442914016,34.25542830276583
485689,0,037,S,06037121801,1400000US06037121801,+34.2114871,-118.3928771,G5020,1218.01,Census Tract 1218.01,06,121801,Census Tract 1218.01; Los Angeles County; California,4302,-118.3928771113181,34.211487098886664
950694,0,037,S,06037121802,1400000US06037121802,+34.2192141,-118.3913636,G5020,1218.02,Census Tract 1218.02,06,121802,Census Tract 1218.02; Los Angeles County; California,3192,-118.39136359181101,34.219214248146024
1291196,0,037,S,06037123901,1400000US06037123901,+34.1854544,-118.3937977,G5020,1239.01,Census Tract 1239.01,06,123901,Census Tract 1239.01; Los Angeles County; California,4369,-118.39379772676361,34.18545440958962
732971,0,037,S,06037125402,1400000US06037125402,+34.1565862,-118.3742188,G5020,1254.02,Census Tract 1254.02,06,125402,Census Tract 1254.02; Los Angeles County; California,3821,-118.37421885849521,34.1565862565707
453888,0,037,S,06037120104,1400000US06037120104,+34.2239630,-118.4493666,G5020,1201.04,Census Tract 1201.04,06,120104,Census Tract 1201.04; Los Angeles County; California,2603,-118.4493666257445,34.223962970968806
202445,4839,037,S,06037120107,1400000US06037120107,+34.2256810,-118.4563753,G5020,1201.07,Census Tract 1201.07,06,120107,Census Tract 1201.07; Los Angeles County; California,4130,-118.456550629128,34.22639305532486
376444,10489,037,S,06037120108,1400000US06037120108,+34.2300529,-118.4563783,G5020,1201.08,Census Tract 1201.08,06,120108,Census Tract 1201.08; Los Angeles County; California,4558,-118.45614812494549,34.2316431635939
472252,0,037,S,06037121101,1400000US06037121101,+34.2244170,-118.3654293,G5020,1211.01,Census Tract 1211.01,06,121101,Census Tract 1211.01; Los Angeles County; California,3345,-118.36542935415557,34.224417026391876
504267,0,037,S,06037121221,1400000US06037121221,+34.2276175,-118.3955625,G5020,1212.21,Census Tract 1212.21,06,121221,Census Tract 1212.21; Los Angeles County; California,2047,-118.39556256922792,34.227617477138146
1334916,0,037,S,06037121222,1400000US06037121222,+34.2321519,-118.3919487,G5020,1212.22,Census Tract 1212.22,06,121222,Census Tract 1212.22; Los Angeles County; California,5111,-118.39194885206643,34.23215188285307
323950,0,037,S,06037124103,1400000US06037124103,+34.1884919,-118.3834122,G5020,1241.03,Census Tract 1241.03,06,124103,Census Tract 1241.03; Los Angeles County; California,1891,-118.383412152594,34.18849188280897
324541,0,037,S,06037124105,1400000US06037124105,+34.1812288,-118.3834060,G5020,1241.05,Census Tract 1241.05,06,124105,Census Tract 1241.05; Los Angeles County; California,2191,-118.38340604372068,34.1812288078837
324254,0,037,S,06037124203,1400000US06037124203,+34.1776041,-118.3746650,G5020,1242.03,Census Tract 1242.03,06,124203,Census Tract 1242.03; Los Angeles County; California,2063,-118.37466499512101,34.177604076881174
311405,0,037,S,06037124903,1400000US06037124903,+34.1666099,-118.4008675,G5020,1249.03,Census Tract 1249.03,06,124903,Census Tract 1249.03; Los Angeles County; California,3964,-118.40086750921765,34.166609885162536
434538,0,037,S,06037127604,1400000US06037127604,+34.1993163,-118.4797991,G5020,1276.04,Census Tract 1276.04,06,127604,Census Tract 1276.04; Los Angeles County; California,3151,-118.47979906859092,34.19931623681348
543715,0,037,S,06037127606,1400000US06037127606,+34.1902629,-118.4778055,G5020,1276.06,Census Tract 1276.06,06,127606,Census Tract 1276.06; Los Angeles County; California,3218,-118.47780548798889,34.19026294108193
570010,0,037,S,06037127712,1400000US06037127712,+34.1974182,-118.4700952,G5020,1277.12,Census Tract 1277.12,06,127712,Census Tract 1277.12; Los Angeles County; California,4047,-118.47009520802641,34.1974182012035
659667,0,037,S,06037131701,1400000US06037131701,+34.2046643,-118.5578906,G5020,1317.01,Census Tract 1317.01,06,131701,Census Tract 1317.01; Los Angeles County; California,4877,-118.55789064713103,34.204664368624215
351788,0,037,S,06037134521,1400000US06037134521,+34.2046283,-118.5952099,G5020,1345.21,Census Tract 1345.21,06,134521,Census Tract 1345.21; Los Angeles County; California,2736,-118.5952098827441,34.204628352727376
643588,0,037,S,06037135113,1400000US06037135113,+34.1810128,-118.6059584,G5020,1351.13,Census Tract 1351.13,06,135113,Census Tract 1351.13; Los Angeles County; California,2980,-118.60595838240329,34.18101269604366
759715,0,037,S,06037137103,1400000US06037137103,+34.1744854,-118.6013397,G5020,1371.03,Census Tract 1371.03,06,137103,Census Tract 1371.03; Los Angeles County; California,5100,-118.60133969489083,34.17448542474968
8531857,0,037,S,06037980020,1400000US06037980020,+34.2266905,-118.3034043,G5020,9800.20,Census Tract 9800.20,06,980020,Census Tract 9800.20; Los Angeles County; California,0,-118.30340356869678,34.22668885369031
439970,0,037,S,06037208302,1400000US06037208302,+34.0634788,-118.2624816,G5020,2083.02,Census Tract 2083.02,06,208302,Census Tract 2083.02; Los Angeles County; California,4715,-118.26248155916575,34.06347887068623
229676,0,037,S,06037208401,1400000US06037208401,+34.0637659,-118.2691298,G5020,2084.01,Census Tract 2084.01,06,208401,Census Tract 2084.01; Los Angeles County; California,3852,-118.26912977788209,34.063765926381954
340750,0,037,S,06037208402,1400000US06037208402,+34.0683644,-118.2660132,G5020,2084.02,Census Tract 2084.02,06,208402,Census Tract 2084.02; Los Angeles County; California,2516,-118.26601320426572,34.068364439557676
261043,0,037,S,06037208502,1400000US06037208502,+34.0660490,-118.2741645,G5020,2085.02,Census Tract 2085.02,06,208502,Census Tract 2085.02; Los Angeles County; California,3801,-118.27416450905879,34.06604900058034
234245,34211,037,S,06037208801,1400000US06037208801,+34.0596750,-118.2770843,G5020,2088.01,Census Tract 2088.01,06,208801,Census Tract 2088.01; Los Angeles County; California,3368,-118.27661637329574,34.06009485746341
124015,0,037,S,06037209103,1400000US06037209103,+34.0571100,-118.2640302,G5020,2091.03,Census Tract 2091.03,06,209103,Census Tract 2091.03; Los Angeles County; California,3226,-118.26403016625729,34.05710997276505
69958,0,037,S,06037209104,1400000US06037209104,+34.0591782,-118.2663761,G5020,2091.04,Census Tract 2091.04,06,209104,Census Tract 2091.04; Los Angeles County; California,2567,-118.26637611492357,34.059178189368176
550918,0,037,S,06037120105,1400000US06037120105,+34.2340798,-118.4488025,G5020,1201.05,Census Tract 1201.05,06,120105,Census Tract 1201.05; Los Angeles County; California,2755,-118.44653237402619,34.231070565256225
907259,0,037,S,06037139401,1400000US06037139401,+34.1696955,-118.5375830,G5020,1394.01,Census Tract 1394.01,06,139401,Census Tract 1394.01; Los Angeles County; California,2431,-118.53758308319422,34.169695482317756
7998841,288250,037,S,06037980024,1400000US06037980024,+34.1803242,-118.4883751,G5020,9800.24,Census Tract 9800.24,06,980024,Census Tract 9800.24; Los Angeles County; California,205,-118.48862042067623,34.17667762184929
13865627,35273,037,S,06037980026,1400000US06037980026,+34.2734804,-118.2633014,G5020,9800.26,Census Tract 9800.26,06,980026,Census Tract 9800.26; Los Angeles County; California,15,-118.27920538489371,34.27518340366031
139369,0,037,S,06037211201,1400000US06037211201,+34.0745294,-118.2984693,G5020,2112.01,Census Tract 2112.01,06,211201,Census Tract 2112.01; Los Angeles County; California,2694,-118.29846931355122,34.07452943901203
285085,0,037,S,06037212502,1400000US06037212502,+34.0586417,-118.3069674,G5020,2125.02,Census Tract 2125.02,06,212502,Census Tract 2125.02; Los Angeles County; California,3282,-118.30696737731837,34.0586416992848
880616,0,037,S,06037212702,1400000US06037212702,+34.0585147,-118.3261907,G5020,2127.02,Census Tract 2127.02,06,212702,Census Tract 2127.02; Los Angeles County; California,3389,-118.32619065394168,34.058514697000014
752344,0,037,S,06037214501,1400000US06037214501,+34.0712362,-118.3578948,G5020,2145.01,Census Tract 2145.01,06,214501,Census Tract 2145.01; Los Angeles County; California,3477,-118.35789479170971,34.071236250708665
351656,3300,037,S,06037215101,1400000US06037215101,+34.0636762,-118.3535529,G5020,2151.01,Census Tract 2151.01,06,215101,Census Tract 2151.01; Los Angeles County; California,3024,-118.35400929739426,34.06365073457642
411515,0,037,S,06037216401,1400000US06037216401,+34.0567002,-118.3797321,G5020,2164.01,Census Tract 2164.01,06,216401,Census Tract 2164.01; Los Angeles County; California,3660,-118.37973212801364,34.05670024799852
229443,0,037,S,06037216402,1400000US06037216402,+34.0611535,-118.3804364,G5020,2164.02,Census Tract 2164.02,06,216402,Census Tract 2164.02; Los Angeles County; California,2663,-118.38043635828049,34.06115348514383
548535,0,037,S,06037217001,1400000US06037217001,+34.0523836,-118.3870300,G5020,2170.01,Census Tract 2170.01,06,217001,Census Tract 2170.01; Los Angeles County; California,2777,-118.38702994603993,34.052383671949
549903,0,037,S,06037218701,1400000US06037218701,+34.0373889,-118.3333058,G5020,2187.01,Census Tract 2187.01,06,218701,Census Tract 2187.01; Los Angeles County; California,1880,-118.33330577487511,34.037388847248046
359671,0,037,S,06037218702,1400000US06037218702,+34.0334074,-118.3337765,G5020,2187.02,Census Tract 2187.02,06,218702,Census Tract 2187.02; Los Angeles County; California,2705,-118.33377651325736,34.033407355256976
798150,2669,037,S,06037219902,1400000US06037219902,+34.0296515,-118.3698125,G5020,2199.02,Census Tract 2199.02,06,219902,Census Tract 2199.02; Los Angeles County; California,3509,-118.3686698644599,34.03003542879502
227251,0,037,S,06037221304,1400000US06037221304,+34.0453620,-118.3146461,G5020,2213.04,Census Tract 2213.04,06,221304,Census Tract 2213.04; Los Angeles County; California,3707,-118.31464607396872,34.045362030371535
542311,0,037,S,06037221401,1400000US06037221401,+34.0338860,-118.3132694,G5020,2214.01,Census Tract 2214.01,06,221401,Census Tract 2214.01; Los Angeles County; California,2965,-118.31326942001692,34.033885978214435
1017265,15394,037,S,06037122122,1400000US06037122122,+34.2197648,-118.3736105,G5020,1221.22,Census Tract 1221.22,06,122122,Census Tract 1221.22; Los Angeles County; California,2562,-118.37337750530054,34.21985350528382
614510,0,037,S,06037127805,1400000US06037127805,+34.1921963,-118.4576889,G5020,1278.05,Census Tract 1278.05,06,127805,Census Tract 1278.05; Los Angeles County; California,3514,-118.45768884132093,34.19219619718137
639705,18167,037,S,06037183103,1400000US06037183103,+34.1156486,-118.1749059,G5020,1831.03,Census Tract 1831.03,06,183103,Census Tract 1831.03; Los Angeles County; California,4424,-118.17577602417524,34.11581699105973
662254,4556,037,S,06037183104,1400000US06037183104,+34.1215773,-118.1746179,G5020,1831.04,Census Tract 1831.04,06,183104,Census Tract 1831.04; Los Angeles County; California,1940,-118.17268457418716,34.121485479980095
1160503,0,037,S,06037186301,1400000US06037186301,+34.1223497,-118.2404148,G5020,1863.01,Census Tract 1863.01,06,186301,Census Tract 1863.01; Los Angeles County; California,2729,-118.24041481731373,34.12234961089369
3757606,76092,037,S,06037980010,1400000US06037980010,+34.0786807,-118.2395140,G5020,9800.10,Census Tract 9800.10,06,980010,Census Tract 9800.10; Los Angeles County; California,143,-118.23933754987401,34.08004229255708
6478055,973764,037,S,06037980014,1400000US06037980014,+33.7824778,-118.2384201,G5020,9800.14,Census Tract 9800.14,06,980014,Census Tract 9800.14; Los Angeles County; California,40,-118.23835912468633,33.78254731401489
655705,0,037,S,06037222002,1400000US06037222002,+34.0218914,-118.3132782,G5020,2220.02,Census Tract 2220.02,06,222002,Census Tract 2220.02; Los Angeles County; California,4719,-118.31327821801415,34.021891392451344
1034764,0,037,S,06037226001,1400000US06037226001,+34.0244804,-118.2502706,G5020,2260.01,Census Tract 2260.01,06,226001,Census Tract 2260.01; Los Angeles County; California,2027,-118.25027105569077,34.02448030113882
2568345,0,037,S,06037226002,1400000US06037226002,+34.0326185,-118.2477706,G5020,2260.02,Census Tract 2260.02,06,226002,Census Tract 2260.02; Los Angeles County; California,1873,-118.24777073960792,34.03261863457608
532313,0,037,S,06037221402,1400000US06037221402,+34.0384431,-118.3090474,G5020,2214.02,Census Tract 2214.02,06,221402,Census Tract 2214.02; Los Angeles County; California,2965,-118.3090474279937,34.03844300757316
300183,0,037,S,06037207101,1400000US06037207101,+34.0612027,-118.2448177,G5020,2071.01,Census Tract 2071.01,06,207101,Census Tract 2071.01; Los Angeles County; California,3852,-118.24481769402902,34.06120271178119
415045,0,037,S,06037207102,1400000US06037207102,+34.0592851,-118.2395097,G5020,2071.02,Census Tract 2071.02,06,207102,Census Tract 2071.02; Los Angeles County; California,3340,-118.23950969698629,34.059285135346684
